,STATE_UT_NAME,DISTRICT,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec,lat,longs
564,TAMIL NADU,CHENNAI,22.1,14.6,3.0,12.0,43.5,64.1,108.6,147.9,118.5,266.5,367.8,155.6,1324.2,36.7,58.5,439.1,789.9,13.347490,77.102173
565,TAMIL NADU,MADURAI,13.6,14.5,20.6,57.8,66.4,48.7,66.6,87.3,133.3,206.2,151.3,61.6,927.9,28.1,144.8,335.9,419.1,13.347490,77.102173
566,TAMIL NADU,NILGIRIS,23.1,26.2,35.6,82.4,117.3,169.8,260.8,180.9,148.4,217.9,181.2,79.1,1522.7,49.3,235.3,759.9,478.2,13.347490,77.102173
567,TAMIL NADU,RAMANATHAPURA,33.0,18.3,23.5,53.0,39.0,16.9,30.1,44.2,58.1,182.4,187.2,122.1,807.8,51.3,115.5,149.3,491.7,13.347490,77.102173
568,TAMIL NADU,SALEM,8.5,7.5,16.0,54.0,100.8,65.1,96.4,119.6,159.5,190.9,123.8,55.8,997.9,16.0,170.8,440.6,370.5,13.347490,77.102173
569,TAMIL NADU,THANJAVUR,26.9,15.4,17.3,30.5,54.3,39.8,65.0,101.8,111.8,183.8,219.2,147.3,1013.1,42.3,102.1,318.4,550.3,13.347490,77.102173
570,TAMIL NADU,TIRUCHIRAPPAL,13.6,9.1,11.8,38.4,59.7,31.5,53.2,73.8,135.4,173.2,139.9,78.4,818.0,22.7,109.9,293.9,391.5,13.347490,77.102173
571,TAMIL NADU,TIRUNELVELI,35.4,33.9,48.1,70.4,47.7,37.9,39.5,26.8,38.2,157.5,210.1,99.6,845.1,69.3,166.2,142.4,467.2,13.347490,77.102173
572,TAMIL NADU,ERODE,6.6,9.5,16.8,44.5,81.1,27.5,38.9,57.6,105.8,158.9,110.5,45.2,702.9,16.1,142.4,229.8,314.6,13.347490,77.102173
573,TAMIL NADU,PUDUKKOTTAI,23.2,9.9,13.5,34.2,49.8,44.6,79.3,109.0,117.7,158.0,147.1,101.1,887.4,33.1,97.5,350.6,406.2,13.347490,77.102173
574,TAMIL NADU,DINDIGUL,19.0,11.9,22.4,62.6,83.0,41.2,55.9,70.5,127.8,188.1,159.0,89.3,930.7,30.9,168.0,295.4,436.4,13.347490,77.102173
575,TAMIL NADU,VIRUDHUNAGAR,18.8,24.0,28.8,67.5,65.2,22.1,35.8,51.4,87.5,180.7,172.7,65.6,820.1,42.8,161.5,196.8,419.0,13.347490,77.102173
576,TAMIL NADU,SIVAGANGA,15.6,12.3,17.5,46.1,57.6,41.9,72.0,88.2,98.9,187.1,148.5,87.1,872.8,27.9,121.2,301.0,422.7,13.347490,77.102173
577,TAMIL NADU,THOOTHUKUDI,24.6,18.2,29.1,51.5,31.0,7.1,15.9,15.8,36.1,151.3,185.4,90.3,656.3,42.8,111.6,74.9,427.0,13.347490,77.102173
578,TAMIL NADU,TIRUVANNAMALA,14.7,11.8,11.4,19.3,68.2,62.4,96.0,142.3,167.4,194.2,170.2,82.1,1040.0,26.5,98.9,468.1,446.5,13.347490,77.102173
579,TAMIL NADU,NAGAPATTINAM,62.6,23.1,18.5,24.0,38.0,36.8,59.9,93.0,96.4,241.2,411.7,288.1,1393.3,85.7,80.5,286.1,941.0,13.347490,77.102173
580,TAMIL NADU,VILUPPURAM,18.5,9.7,9.3,16.3,50.4,48.9,83.9,130.2,145.3,186.5,195.1,117.5,1011.6,28.2,76.0,408.3,499.1,13.347490,77.102173
581,TAMIL NADU,CUDDALORE,27.9,16.2,14.6,17.0,50.1,47.3,75.1,129.2,131.5,220.2,295.3,182.3,1206.7,44.1,81.7,383.1,697.8,13.347490,77.102173
582,TAMIL NADU,KANCHIPURAM,17.3,11.8,3.3,16.4,46.3,68.4,109.5,164.1,148.8,225.8,283.0,133.0,1227.7,29.1,66.0,490.8,641.8,13.347490,77.102173
583,TAMIL NADU,TIRUVALLUR,18.0,13.5,5.1,13.7,48.4,68.6,110.3,135.4,137.3,211.0,261.3,117.0,1139.6,31.5,67.2,451.6,589.3,13.347490,77.102173
584,TAMIL NADU,THENI,16.0,19.4,35.4,73.4,59.5,22.0,32.6,33.3,70.5,167.7,139.0,51.2,720.0,35.4,168.3,158.4,357.9,13.347490,77.102173
585,TAMIL NADU,NAMAKKAL,6.5,7.4,12.7,44.1,91.8,44.0,68.0,97.4,129.9,156.8,98.8,36.0,793.4,13.9,148.6,339.3,291.6,13.347490,77.102173
586,TAMIL NADU,KARUR,9.7,7.8,10.4,38.0,60.8,19.8,35.7,51.8,106.3,144.6,119.1,51.0,655.0,17.5,109.2,213.6,314.7,13.347490,77.102173
587,TAMIL NADU,PERAMBALUR,13.1,8.3,12.7,30.8,65.4,32.6,50.3,81.9,125.9,191.0,155.0,94.9,861.9,21.4,108.9,290.7,440.9,13.347490,77.102173
588,TAMIL NADU,TIRUVARUR,40.9,19.2,17.2,33.7,46.8,33.4,64.0,94.0,105.0,200.3,304.0,214.8,1173.3,60.1,97.7,296.4,719.1,13.347490,77.102173
589,TAMIL NADU,KRISHNAGIRI,4.9,5.8,12.3,39.9,99.4,55.9,75.4,96.4,171.3,176.9,77.9,34.6,850.7,10.7,151.6,399.0,289.4,13.347490,77.102173
590,TAMIL NADU,ARIYALUR,21.2,11.3,13.1,21.9,66.8,51.5,72.7,129.2,138.6,193.4,205.2,146.9,1071.8,32.5,101.8,392.0,545.5,13.347490,77.102173
591,TAMIL NADU,TIRUPUR,7.1,6.9,13.4,48.0,73.7,22.0,27.1,31.7,74.0,147.7,120.0,46.6,618.2,14.0,135.1,154.8,314.3,13.347490,77.102173
592,PONDICHERRY,PONDICHERRY,17.9,19.6,16.6,10.7,43.6,46.9,84.3,127.8,126.0,270.7,368.5,203.9,1336.5,37.5,70.9,385.0,843.1,13.347490,77.102173
593,PONDICHERRY,KARAIKAL,53.3,42.9,17.1,17.0,32.5,50.0,59.2,82.3,101.6,275.7,475.1,297.7,1504.4,96.2,66.6,293.1,1048.5,13.347490,77.102173
594,PONDICHERRY,MAHE,17.9,19.6,16.6,10.7,43.6,46.9,84.3,127.8,126.0,270.7,368.5,203.9,1336.5,37.5,70.9,385.0,843.1,13.347490,77.102173
595,PONDICHERRY,YANAM,17.9,19.6,16.6,10.7,43.6,46.9,84.3,127.8,126.0,270.7,368.5,203.9,1336.5,37.5,70.9,385.0,843.1,13.347490,77.102173
596,KARNATAKA,UTTAR KANNADA,0.3,0.1,2.7,22.1,114.0,740.9,1053.8,667.7,258.5,155.1,44.1,11.2,3070.5,0.4,138.8,2720.9,210.4,13.347490,77.102173
597,KARNATAKA,DAKSHIN KANDA,1.9,0.7,6.4,39.8,180.9,977.2,1227.2,833.6,313.6,236.9,82.0,15.6,3915.8,2.6,227.1,3351.6,334.5,13.347490,77.102173
598,KARNATAKA,UDUPI,1.4,0.4,4.1,29.4,193.8,1081.0,1371.6,902.2,404.9,223.8,74.6,18.8,4306.0,1.8,227.3,3759.7,317.2,13.347490,77.102173
599,KARNATAKA,BELGAM,0.7,0.9,6.2,30.2,74.8,130.4,204.0,126.7,113.0,116.6,30.6,5.1,839.2,1.6,111.2,574.1,152.3,13.347490,77.102173
600,KARNATAKA,BIDAR,5.9,6.1,10.1,21.7,31.4,137.1,190.7,196.6,170.5,93.5,20.9,6.2,890.7,12.0,63.2,694.9,120.6,13.347490,77.102173
601,KARNATAKA,BIJAPUR,2.4,2.7,5.2,20.1,46.5,94.5,91.8,91.3,158.4,111.7,24.9,6.9,656.4,5.1,71.8,436.0,143.5,13.347490,77.102173
602,KARNATAKA,DHARWAD,2.3,3.2,6.9,46.6,82.5,113.8,149.1,101.6,119.5,120.4,39.6,6.2,791.7,5.5,136.0,484.0,166.2,13.347490,77.102173
603,KARNATAKA,GULBARGA,4.3,2.9,6.2,19.7,36.4,112.8,156.1,167.6,184.0,105.3,20.8,4.5,820.6,7.2,62.3,620.5,130.6,13.347490,77.102173
604,KARNATAKA,YADGIR,4.4,3.6,5.2,20.5,36.8,116.8,153.0,161.2,179.8,123.4,24.5,5.3,834.5,8.0,62.5,610.8,153.2,13.347490,77.102173
605,KARNATAKA,RAICHUR,1.4,2.0,4.1,17.7,40.5,81.7,110.2,122.2,147.5,110.5,21.4,5.9,665.1,3.4,62.3,461.6,137.8,13.347490,77.102173
606,KARNATAKA,BAGALKOTE,1.8,1.5,4.5,23.5,57.3,80.1,73.6,72.5,137.1,112.8,25.3,7.0,597.0,3.3,85.3,363.3,145.1,13.347490,77.102173
607,KARNATAKA,GADAG,1.2,1.0,3.9,33.5,71.7,85.1,70.4,75.3,137.5,121.1,33.0,7.5,641.2,2.2,109.1,368.3,161.6,13.347490,77.102173
608,KARNATAKA,HAVERI,0.3,0.5,4.0,43.6,78.5,114.7,169.8,111.1,99.5,119.0,43.9,7.0,791.9,0.8,126.1,495.1,169.9,13.347490,77.102173
609,KARNATAKA,KOPPAL,1.2,0.4,2.5,19.2,50.5,72.2,75.6,89.1,145.7,108.1,25.8,8.0,598.3,1.6,72.2,382.6,141.9,13.347490,77.102173
610,KARNATAKA,BANGALORE RUR,1.7,5.8,7.6,36.2,93.1,71.2,91.7,118.1,170.9,171.8,55.4,13.5,837.0,7.5,136.9,451.9,240.7,13.347490,77.102173
611,KARNATAKA,BELLARY,1.4,1.4,2.9,26.2,57.9,72.4,77.0,89.3,137.3,116.3,31.1,9.6,622.8,2.8,87.0,376.0,157.0,13.347490,77.102173
612,KARNATAKA,CHIKMAGALUR,1.6,2.0,12.0,60.2,105.9,395.0,662.1,425.0,175.2,167.4,58.8,12.3,2077.5,3.6,178.1,1657.3,238.5,13.347490,77.102173
613,KARNATAKA,CHITRADURGA,1.4,1.2,4.4,25.8,64.9,50.5,56.1,58.9,105.5,116.4,33.8,8.8,527.7,2.6,95.1,271.0,159.0,13.347490,77.102173
614,KARNATAKA,KODAGU,3.5,4.2,18.5,89.8,152.7,542.2,884.4,543.9,211.4,201.7,71.6,17.5,2741.4,7.7,261.0,2181.9,290.8,13.347490,77.102173
615,KARNATAKA,HASSAN,1.3,2.5,10.7,55.1,102.2,125.0,203.8,130.0,115.5,156.0,54.1,10.9,967.1,3.8,168.0,574.3,221.0,13.347490,77.102173
616,KARNATAKA,KOLAR,2.7,4.5,10.4,27.8,74.4,63.3,76.4,91.2,151.8,148.2,58.8,21.6,731.1,7.2,112.6,382.7,228.6,13.347490,77.102173
617,KARNATAKA,MANDYA,1.9,3.6,7.6,45.3,105.1,48.7,49.3,58.9,128.2,153.1,47.0,14.0,662.7,5.5,158.0,285.1,214.1,13.347490,77.102173
618,KARNATAKA,MYSORE,2.5,3.5,11.4,58.7,124.6,79.7,92.4,64.8,106.7,152.4,48.8,13.1,758.6,6.0,194.7,343.6,214.3,13.347490,77.102173
619,KARNATAKA,SHIMOGA,0.5,0.4,6.3,38.0,78.3,346.8,624.3,403.8,139.1,137.5,44.6,8.3,1827.9,0.9,122.6,1514.0,190.4,13.347490,77.102173
620,KARNATAKA,TUMKUR,2.4,3.0,7.1,34.0,87.1,61.5,69.7,79.5,148.5,148.9,46.7,10.1,698.5,5.4,128.2,359.2,205.7,13.347490,77.102173
621,KARNATAKA,BANGALORE URB,2.3,6.7,8.2,39.2,106.3,73.9,91.6,128.9,181.3,159.7,53.9,18.0,870.0,9.0,153.7,475.7,231.6,13.347490,77.102173
622,KARNATAKA,CHAMARAJANAGA,3.4,6.0,13.2,69.2,131.2,61.8,68.7,66.0,124.1,157.8,62.7,24.3,788.4,9.4,213.6,320.6,244.8,13.347490,77.102173
623,KARNATAKA,DAVANGERE,1.1,0.8,4.2,35.0,74.0,78.7,102.9,87.0,116.3,124.4,44.9,7.4,676.7,1.9,113.2,384.9,176.7,13.347490,77.102173
624,KARNATAKA,RAMNAGAR(BNGR),1.5,4.7,10.2,47.9,122.3,73.1,84.5,108.8,187.6,174.1,54.0,15.0,883.7,6.2,180.4,454.0,243.1,13.347490,77.102173
625,KARNATAKA,CHICKBALLAPUR,2.1,4.6,8.2,27.2,69.4,64.3,89.2,104.9,153.4,156.8,52.9,15.5,748.5,6.7,104.8,411.8,225.2,13.347490,77.102173
626,KERALA,ALAPPUZHA,17.5,27.9,45.1,134.0,298.7,593.0,533.0,343.1,276.8,332.9,187.6,51.6,2841.2,45.4,477.8,1745.9,572.1,13.347490,77.102173
627,KERALA,CANNUR,2.5,2.0,7.6,57.9,235.0,852.4,1055.0,540.9,220.7,229.4,91.6,24.1,3319.1,4.5,300.5,2669.0,345.1,13.347490,77.102173
628,KERALA,ERNAKULAM,13.2,18.8,31.2,112.0,300.4,696.4,670.2,401.3,297.1,299.9,145.0,44.4,3029.9,32.0,443.6,2065.0,489.3,13.347490,77.102173
629,KERALA,KOTTAYAM,13.0,24.9,42.3,136.1,281.8,649.1,591.4,386.0,270.8,316.6,177.4,41.1,2930.5,37.9,460.2,1897.3,535.1,13.347490,77.102173
630,KERALA,KOZHIKODE,2.3,3.9,15.1,80.9,256.6,895.8,955.2,500.9,251.2,262.1,130.1,30.0,3384.1,6.2,352.6,2603.1,422.2,13.347490,77.102173
631,KERALA,MALAPPURAM,1.7,3.9,12.7,86.8,221.3,660.9,792.9,395.3,211.3,290.4,135.1,22.8,2835.1,5.6,320.8,2060.4,448.3,13.347490,77.102173
632,KERALA,PALAKKAD,2.9,6.5,22.5,98.7,158.7,464.3,595.4,333.8,179.2,263.8,138.6,25.6,2290.0,9.4,279.9,1572.7,428.0,13.347490,77.102173
633,KERALA,KOLLAM,17.5,33.7,62.6,158.5,248.5,457.7,398.0,258.7,217.9,362.7,221.4,54.5,2491.7,51.2,469.6,1332.3,638.6,13.347490,77.102173
634,KERALA,THRISSUR,3.4,7.5,17.0,79.2,289.1,707.4,772.9,440.1,277.1,296.3,138.1,35.0,3063.1,10.9,385.3,2197.5,469.4,13.347490,77.102173
635,KERALA,THIRUVANANTHA,19.3,21.1,35.5,116.7,216.6,338.7,228.9,142.0,161.7,268.0,192.0,62.7,1803.2,40.4,368.8,871.3,522.7,13.347490,77.102173
636,KERALA,IDUKKI,13.4,22.1,43.6,150.4,232.6,651.6,788.9,527.3,308.4,343.2,172.9,48.1,3302.5,35.5,426.6,2276.2,564.2,13.347490,77.102173
637,KERALA,KASARGOD,2.3,1.0,8.4,46.9,217.6,999.6,1108.5,636.3,263.1,234.9,84.6,18.4,3621.6,3.3,272.9,3007.5,337.9,13.347490,77.102173
638,KERALA,PATHANAMTHITTA,19.8,45.2,73.9,184.9,294.7,556.9,539.9,352.7,266.2,359.4,213.5,51.3,2958.4,65.0,553.5,1715.7,624.2,13.347490,77.102173
639,KERALA,WAYANAD,4.8,8.3,17.5,83.3,174.6,698.1,1110.4,592.9,230.7,213.1,93.6,25.8,3253.1,13.1,275.4,2632.1,332.5,13.347490,77.102173
640,LAKSHADWEEP,LAKSHADWEEP,20.8,14.7,11.8,48.9,171.7,330.2,287.7,217.5,163.1,157.1,117.7,58.8,1600.0,35.5,232.4,998.5,333.6,13.347490,77.102173
